station_id,count,latitude,longitude
3244,9,40.73143724,-73.99490342
3249,7,40.68035608,-73.9476791
325,15,40.73624527,-73.98473765
3255,0,40.75058535,-73.99468482
3256,154,40.72771408,-74.01129574
3259,7,40.74937024,-73.99923384
326,7,40.72953837,-73.98426726
3260,19,40.72706363,-73.99662137
3263,0,40.72951496,-73.9907527
327,0,40.7153379,-74.01658354
328,36,40.72405549,-74.00965965
3282,69,40.78307,-73.95939
3283,7,40.7882213,-73.97041561
3284,7,40.7814107,-73.95595908
3285,13,40.78839,-73.9747
3286,7,40.7806284,-73.9521667
3287,7,40.789622,-73.97757
3288,7,40.778301,-73.9488134
3289,7,40.79017948,-73.97288918
3290,7,40.7779453,-73.946041
3292,13,40.7857851,-73.957481
3293,7,40.7921,-73.9739
3294,7,40.7835016,-73.955327
3295,16,40.79127,-73.964839
3296,9,40.78245418,-73.94891962
3298,9,40.686371,-73.99383324
3299,7,40.78813,-73.95206
330,42,40.71450451,-74.00562789
3300,7,40.66514682,-73.97637606
3301,10,40.7919557,-73.968087
3302,7,40.7969347,-73.96434123
3303,7,40.6849894,-73.99440329
3304,7,40.668127,-73.98377641
3305,7,40.7811223,-73.94965589
3306,7,40.6662078,-73.98199886
3307,7,40.7941654,-73.974124
3308,7,40.6861758,-73.99645295
3309,10,40.7859201,-73.94860294
331,7,40.71173107,-73.99193043
3310,9,40.663779,-73.98396846
3312,7,40.7817212,-73.94594
3313,7,40.6663181,-73.9854617
3314,13,40.7937704,-73.971888
3315,7,40.6847514,-73.99917254
3317,7,40.6686273,-73.98700053
3318,15,40.7839636,-73.9471673
3319,7,40.666287,-73.98895053
332,24,40.71219906,-73.97948148
3320,7,40.79406661,-73.96286845
3321,7,40.6831164,-73.99785267
3322,7,40.668603,-73.9904394
3323,7,40.7981856,-73.9605909
3324,7,40.6685455,-73.99333264
3325,7,40.7849032,-73.950503
3327,7,40.7877214,-73.94728331
3328,7,40.795,-73.9645
3329,7,40.6829151,-73.99318208
3330,7,40.6725058,-74.00494695
3331,7,40.8013434,-73.97114574
3332,7,40.68199044,-73.99079025
3333,7,40.6747055,-74.0075572
3335,7,40.6772744,-73.98282002
3336,12,40.787801,-73.953559
3337,9,40.67363551,-74.01195556
3338,7,40.7862586,-73.94552579
3339,7,40.6765304,-73.97846879
334,154,40.74238787,-73.99726235
3341,7,40.795346,-73.96186
3342,7,40.6777748,-74.0094613
3343,7,40.7997568,-73.96211287
3344,7,40.679043,-74.011169
