station_id,count,latitude,longitude
507,10,40.73912601,-73.97973776
508,31,40.76341379,-73.99667444
509,13,40.7454973,-74.00197139
513,15,40.768254,-73.988639
515,40,40.76009437,-73.99461843
516,31,40.75206862,-73.96784384
522,328,40.75714758,-73.97207836
526,33,40.74765947,-73.98490707
528,31,40.74290902,-73.97706058
529,103,40.7575699,-73.99098507
530,45,40.77149671,-73.99046034
531,91,40.71893904,-73.99266288
532,18,40.710451,-73.960876
533,78,40.75299641,-73.98721619
534,316,40.70255065,-74.0127234
536,10,40.74144387,-73.97536082
539,19,40.71534825,-73.96024116
540,81,40.74311555,-73.98215353
545,19,40.736502,-73.97809472
546,42,40.74444921,-73.98303529
72,27,40.76727216,-73.99392888
79,58,40.71911552,-74.00666661
82,13,40.71117416,-74.00016545
83,18,40.68382604,-73.97632328
