station_id,latitude,longitude,count
3561,40.7531106,-73.9279917,10
3562,40.676519799999994,-73.9596082,1
3563,40.757186,-73.93271899999999,2
3565,40.7614376,-73.9411265,1
3568,40.756933200000006,-73.92622309999999,5
3569,40.6758324,-73.95616770000001,4
3570,40.7557327,-73.92366109999999,5
3571,40.676368,-73.95291800000001,8
3572,40.756913,-73.921631,4
3573,40.7580583,-73.92427509999999,3
3574,40.6769694,-73.96579,3
3575,40.76108,-73.930562,1
3576,40.6767,-73.969024,6
3577,40.762813799999996,-73.9342862,1
3579,40.672695000000004,-73.954131,1
358,40.73291553,-74.00711384,81
3580,40.6737236,-73.9631611,2
3581,40.674012299999994,-73.9671457,6
3582,40.672168299999996,-73.9609,5
3583,40.6716493,-73.9631145,12
3584,40.670776700000005,-73.9576801,5
3585,40.6691783,-73.9554162,1
3586,40.763875299999995,-73.9364848,1
3588,40.7671863,-73.9373554,4
3589,40.7668,-73.93477740000002,2
359,40.75510267,-73.97498696,250
3590,40.6679411,-73.9588,1
3591,40.7659,-73.930819,3
3592,40.7633589,-73.92864709999999,2
3593,40.761584,-73.925921,13
3595,40.760339,-73.9222427,1
3597,40.7577284,-73.9166368,3
3598,40.7595701,-73.91426779999999,3
3599,40.663140000000006,-73.96056949999999,16
360,40.70717936,-74.00887308,40
3602,40.763154,-73.920827,8
3603,40.7647,-73.9240312,5
3604,40.6630619,-73.95387459999999,6
3605,40.765834600000005,-73.9265474,2
3606,40.74252,-73.948852,2
3607,40.7682,-73.9322662,2
3608,40.7423737,-73.9566,1
3609,40.7692475,-73.93545040000001,1
361,40.71605866,-73.99190759,26
3610,40.770845,-73.93417099999999,5
3611,40.7449067,-73.9534573,5
3612,40.77037429999999,-73.9286078,6
3613,40.745038,-73.957539,4
3614,40.768692,-73.9249574,3
3615,40.748000000000005,-73.94609270000001,10
3616,40.7656251,-73.9136695,4
3617,40.7671,-73.9169858,5
3618,40.7485,-73.941275,9
3619,40.7713615,-73.9246145,9
362,40.75172632,-73.98753523,38
3620,40.7519071,-73.94791190000001,6
3622,40.807559999999995,-73.93918199999999,2
3628,40.8025566,-73.9490782,12
3629,40.809495347779496,-73.9477649331093,3
363,40.70834698,-74.01713445,67
3630,40.8038654,-73.95593079999999,11
3637,40.6832386546034,-73.9659959077835,10
364,40.68900443,-73.96023854,4
3641,40.7428687731211,-73.9891862869263,116
3646,40.763154819103704,-73.93985509872441,5
3647,40.7412830935599,-73.9372587203979,2
3648,40.6979503156954,-73.97077560424809,17
3649,40.814394437915794,-73.95324736833571,4
3654,40.7518695142188,-73.933492898941,4
3656,40.723077490686705,-73.98583620786671,24
3658,40.7435337324616,-74.0036755800247,4
366,40.693261,-73.968896,9
3661,40.6664393068708,-73.96055638790129,2
3662,40.7612938972891,-73.916916847229,4
3664,40.720195214374705,-74.0103006362915,267
3668,40.7239567849954,-73.9498436450958,6
3671,40.7747794489573,-73.95427465438841,17
3673,40.6775920693738,-73.95563721656801,8
3674,40.7014031725772,-73.9867267012596,51
3675,40.7845967988489,-73.949685394764,2
3676,40.675832943912894,-74.01472628116609,3
368,40.73038599,-74.00214988,28
3680,40.7541208107793,-73.9802518486977,29
3686,40.739448201304,-74.0050703287125,59
3687,40.7432268143217,-73.9744978398085,52
3689,40.799041392883,-73.96649479866029,5
369,40.73224119,-74.00026394,21
3690,40.71334184275911,-74.0093551576138,56
3691,40.7640893235069,-73.9106512069702,3
3692,40.6999974843885,-73.97440128028391,14
3693,40.722481886382205,-73.95921930670741,13
3697,40.7751595343424,-73.98918695747851,33
3699,40.763604677958604,-73.9891795814037,24
3704,40.7437524099784,-73.941764831543,4
3707,40.741459000000006,-73.983293,59
3708,40.735445,-73.99431,56
3711,40.72966729392979,-73.9806796610355,48
3712,40.754691750226,-73.9974018931389,25
3714,40.706842031013295,-73.9544353965357,7
3715,40.718169694542105,-73.95520135760309,27
3716,40.7535992020056,-73.93795609474179,1
3718,40.7274642069239,-73.9795041829348,25
372,40.694546087245996,-73.9580136537552,2
3720,40.684616538979505,-73.98721285164359,1
3721,40.7675487799971,-73.92093345522879,25
3723,40.695317277669,-73.9901572465897,13
3724,40.7667405590595,-73.9790689945221,41
3725,40.7687620293096,-73.9584079384804,14
3726,40.74336608027021,-73.95960688590999,11
3727,40.7176619708399,-73.948800265789,2
3728,40.6953569332023,-73.9934402704239,9
373,40.69331716,-73.95381995,4
3733,40.730563000000004,-73.973984,13
3734,40.759125,-73.96265799999999,20
3737,40.720746999999996,-73.986274,20
3745,40.756512729849604,-73.9295748621225,6
3746,40.7243083216022,-74.0047303587198,76
3747,40.7775537429889,-73.9551275968552,26
3749,40.747573958954796,-73.97880077362059,27
3755,40.6906480708294,-73.9574617892504,5
3756,40.704508000000004,-73.9351,10
3757,40.710681,-73.93372,3
3758,40.702996999999996,-73.92997,6
3759,40.70538,-73.92535,5
376,40.70862144,-74.00722156,52
3761,40.697842,-73.926241,3
3762,40.677027,-73.9865,10
3763,40.707165,-73.923711,4
3764,40.705517,-73.93936,1
3766,40.715353,-73.93856,6
3767,40.713229999999996,-73.93894,4
3768,40.710190000000004,-73.93734,1
3769,40.707174,-73.93581,1
377,40.72243797,-74.00566443,111
3770,40.702831,-73.9333,3
3771,40.706237,-73.933871,6
3772,40.713811,-73.93515,1
3773,40.70539,-73.92976,2
3774,40.704425,-73.92836,1
3775,40.702013,-73.923769,2
3776,40.700003,-73.92834,6
3779,40.704876,-73.919911,5
3781,40.698568,-73.918877,1
3782,40.698458,-73.997178,7
3783,40.70838,-74.00495,31
3787,40.69985,-73.97140999999999,13
3788,40.732690000000005,-73.98974,33
3789,40.68186,-73.95943199999999,4
379,40.749156,-73.9916,76
3790,40.7003,-73.99158100000001,16
3793,40.732339777151104,-73.97898383438591,5
3795,40.671907,-73.993612,6
3798,40.752269,-73.982079,55
3799,40.74964,-73.98805,48
380,40.73401143,-74.00293877,43
3803,40.665816,-73.95693399999999,8
3804,40.702461,-73.98684200000001,18
3805,40.776173,-73.959757,4
3809,40.763189000000004,-73.978434,14
3810,40.782593,-73.971211,12
3812,40.734814,-73.992085,33
382,40.73492695,-73.99200509,42
383,40.735238,-74.000271,32
385,40.75797322,-73.96603308,32
386,40.71494807,-74.00234482,32
387,40.71273266,-74.0046073,75
388,40.749717753,-74.002950346,61
389,40.71044554,-73.96525063,9
390,40.69221589,-73.9842844,33
391,40.69760127,-73.99344559,15
392,40.695065,-73.987167,43
393,40.72299208,-73.97995466,12
394,40.72521311,-73.97768752,19
396,40.680342423,-73.9557689392,6
397,40.68415748,-73.96922273,5
398,40.69165183,-73.99997859999999,13
399,40.68851534,-73.9647628,9
400,40.71926081,-73.98178024,5
401,40.72019576,-73.98997825,33
402,40.740343200000005,-73.98955109,199
403,40.72502876,-73.99069656,34
405,40.739323,-74.008119,36
406,40.69512845,-73.99595065,16
408,40.71076228,-73.99400398,10
410,40.72066442,-73.98517977,22
411,40.72228087,-73.97668709,14
412,40.715815500000005,-73.99422366,31
415,40.7047177,-74.00926027,43
416,40.68753406,-73.97265183,8
417,40.71291224,-74.01020234,96
418,40.70224,-73.982578,13
419,40.69580705,-73.97355569,6
420,40.68764484,-73.96968902,5
421,40.69573398,-73.97129668,4
422,40.770513,-73.988038,26
423,40.76584941,-73.98690506,32
426,40.71754834,-74.01322069,211
427,40.701907,-74.013942,73
432,40.72621788,-73.98379855,41
434,40.74317449,-74.00366443,61
435,40.74173969,-73.99415556,133
436,40.68216564,-73.95399026,4
437,40.6809833854,-73.9500479759,14
438,40.72779126,-73.98564945,47
439,40.726280700000004,-73.98978041,26
440,40.75255434,-73.97282625,36
442,40.746646999999996,-73.993915,78
443,40.70853074,-73.96408963,6
445,40.72740794,-73.98142006,28
446,40.74487634,-73.99529885,60
447,40.76370739,-73.9851615,46
448,40.75660359,-73.9979009,46
450,40.76227205,-73.98788205,55
453,40.74475148,-73.99915362,42
454,40.75455731,-73.96592976,35
455,40.75001986,-73.96905301,48
456,40.75971079999999,-73.97402311,134
458,40.751396,-74.00522600000001,139
459,40.746745000000004,-74.007756,124
460,40.71285887,-73.96590294,28
461,40.73587678,-73.98205027,58
462,40.74691959,-74.00451887,45
464,40.75934501,-73.96759673,44
465,40.75513557,-73.98658032,77
466,40.74395411,-73.99144871,74
467,40.68312489,-73.97895137,17
468,40.7652654,-73.98192338,42
469,40.76344058,-73.98268129,18
470,40.74345335,-74.00004031,45
471,40.71286844,-73.95698119,5
472,40.745712100000006,-73.98194829,55
