station_id,latitude,longitude,count
3128,40.75052534,-73.94594845,3.0
3129,40.75110165,-73.94073717,28.0
313,40.69610226,-73.96751037,12.0
3130,40.75325964,-73.94335788,8.0
3131,40.7671284034954,-73.9622461795807,20.0
3132,40.76350532,-73.97109243,15.0
3134,40.76312584,-73.96526895,27.0
3135,40.77112927,-73.95772297,18.0
3136,40.766368,-73.971518,5.0
3137,40.77282817,-73.96685276,20.0
3139,40.7711828754066,-73.96409422159199,16.0
314,40.69383,-73.990539,8.0
3140,40.77140426,-73.9535166,81.0
3141,40.76500525,-73.95818491,34.0
3142,40.761227399999996,-73.96094022,39.0
3143,40.77632142182271,-73.964273929596,4.0
3145,40.77862688,-73.95772073,9.0
3146,40.77573034,-73.9567526,12.0
3148,40.77565541,-73.95068615,33.0
315,40.70355377,-74.00670227,54.0
3150,40.77536905,-73.94803392,15.0
3151,40.7728384,-73.94989233,20.0
3152,40.76873687,-73.96119945,15.0
3154,40.77314236,-73.95856158,32.0
3155,40.76440023,-73.96648977,7.0
3156,40.76663814,-73.95348296,35.0
3157,40.77518615,-73.94446054,4.0
3158,40.77163851,-73.98261428,20.0
3159,40.77492513,-73.98266566,36.0
316,40.70955958,-74.00653609,20.0
3160,40.77896784,-73.97374737,35.0
3161,40.7801839724239,-73.9772853255272,22.0
3162,40.78339981,-73.98093133,23.0
3163,40.7734066,-73.97782542,59.0
3164,40.7770575,-73.97898475,48.0
3165,40.775793766836706,-73.97620573639871,55.0
3166,40.780577990103296,-73.9856243133545,52.0
3167,40.7796680900731,-73.9809304475784,60.0
3168,40.78472675,-73.96961715,37.0
3169,40.78720869,-73.98128127,22.0
317,40.72453734,-73.98185424,90.0
3170,40.78499979,-73.97283406,20.0
3171,40.78524672,-73.97667321,32.0
3172,40.7785669,-73.97754961,18.0
3173,40.777507027548,-73.98888587951659,23.0
3175,40.77748046,-73.98288594,47.0
3177,40.7867947,-73.977112,32.0
3178,40.78414472,-73.98362492,23.0
3179,40.698617,-73.941342,2.0
3182,40.686931,-74.016966,2.0
319,40.711065999999995,-74.009447,24.0
320,40.717571,-74.005549,18.0
321,40.69991755,-73.98971773,17.0
3221,40.743,-73.93561,2.0
3226,40.78275,-73.97137,13.0
323,40.69236178,-73.98631746,19.0
3231,40.76780080148129,-73.96592080593109,4.0
3232,40.68962188790329,-73.9830426871777,23.0
3233,40.7572456791173,-73.978059142828,39.0
3235,40.752165280622,-73.97992193698879,19.0
3236,40.75898481399629,-73.9937996864319,53.0
324,40.689888,-73.981013,6.0
3241,40.686203000000006,-73.944694,8.0
3242,40.69102925677971,-73.991833627224,12.0
3243,40.758923863777,-73.96226227283479,9.0
3244,40.7314372408523,-73.9949034154415,48.0
3249,40.680356084043396,-73.94767910242079,6.0
325,40.73624527,-73.98473765,45.0
3255,40.7505853470215,-73.9946848154068,229.0
3256,40.7277140777778,-74.011295735836,49.0
3259,40.749370241932795,-73.9992338418961,48.0
326,40.72953837,-73.98426726,76.0
3260,40.7270636334831,-73.99662137031551,64.0
3263,40.729514962249496,-73.990752696991,72.0
327,40.715337899999994,-74.01658354,103.0
328,40.72405549,-74.00965965,42.0
3282,40.78307,-73.95939,55.0
3283,40.7882213,-73.97041561,40.0
3284,40.78141070019,-73.9559590816498,10.0
3285,40.78839,-73.9747,18.0
3286,40.7806284,-73.9521667,22.0
3287,40.789621999999994,-73.97757,19.0
3288,40.778301,-73.9488134,35.0
3289,40.7901794809508,-73.9728891849518,17.0
3290,40.7779453,-73.94604100000001,14.0
3292,40.785785100000005,-73.957481,7.0
3293,40.7921,-73.9739,16.0
3294,40.7835016,-73.955327,15.0
3295,40.791270000000004,-73.964839,40.0
3296,40.7824541752799,-73.94891962409021,11.0
3298,40.686371,-73.99383324,9.0
3299,40.788129999999995,-73.95206,3.0
330,40.71450451,-74.00562789,21.0
3300,40.6651468153379,-73.9763760566711,15.0
3301,40.7919557,-73.968087,30.0
3302,40.7969347,-73.9643412291,3.0
3303,40.6849894,-73.99440329,15.0
3304,40.668127,-73.98377641,13.0
3305,40.7811222993417,-73.9496558904648,30.0
3306,40.666207799999995,-73.98199886,6.0
3307,40.7941654,-73.974124,17.0
3308,40.686175799999994,-73.99645295,20.0
3309,40.7859201,-73.94860294,4.0
331,40.71173107,-73.99193043,28.0
3310,40.663779,-73.98396846,9.0
3312,40.78172120000001,-73.94594000000001,19.0
3313,40.666318100000005,-73.9854617,5.0
3314,40.7937704,-73.971888,26.0
3315,40.684751399999996,-73.99917254,25.0
3317,40.6686273,-73.98700053,8.0
3318,40.7839636,-73.94716729999999,25.0
3319,40.666287,-73.98895053,15.0
332,40.71219906,-73.97948148,25.0
3320,40.7940666081855,-73.9628684520721,27.0
3321,40.683116399999996,-73.99785267,6.0
3322,40.668603000000004,-73.99043940000001,3.0
3323,40.798185600000004,-73.96059090060001,12.0
3324,40.6685455,-73.99333264,5.0
3325,40.7849032,-73.950503,7.0
3327,40.787721399999995,-73.94728331,9.0
3328,40.795,-73.9645,6.0
3329,40.6829151,-73.99318208,7.0
3330,40.672505799999996,-74.00494695,5.0
3331,40.8013434,-73.97114574390001,25.0
3332,40.681990442707,-73.9907902479172,8.0
3333,0.0,0.0,0.0
3335,40.6772744,-73.98282002,13.0
3336,40.787801,-73.953559,23.0
3337,40.673635513415,-74.0119555592537,2.0
3338,40.786258600000004,-73.94552579,6.0
3339,40.6765304,-73.97846879,9.0
334,40.74238787,-73.99726235,64.0
3341,40.795346,-73.96186,11.0
3342,40.677774799999995,-74.0094613,5.0
3343,40.7997568,-73.9621128676,3.0
3344,40.679043,-74.011169,4.0
3345,40.789485415532205,-73.9524292945862,6.0
3346,40.6751468387098,-73.9752320945263,18.0
3347,40.6773429,-74.01275056,12.0
3348,40.677236,-74.015665,3.0
3349,40.6729679,-73.97087984,13.0
335,40.72903917,-73.99404649,37.0
3350,40.797372100000004,-73.97041192,39.0
3351,40.7869946,-73.94164802,21.0
3352,40.6726724341095,-74.00879524648191,5.0
3354,40.668132,-73.97363831,10.0
3355,40.7680088930595,-73.9684528112412,17.0
3356,40.7746671,-73.98470567,31.0
3357,40.80083629999999,-73.9664492472,18.0
3358,40.671197799999995,-73.97484126,10.0
3359,40.7691572,-73.96703464,5.0
336,40.73047747,-73.99906065,47.0
3360,40.7829391,-73.9786517,35.0
3362,40.7781314,-73.96069399,30.0
3363,40.7904828,-73.95033068,4.0
3364,40.6751622,-73.9814832,10.0
3365,40.67038370000001,-73.97839676,12.0
3366,40.8021174,-73.9681805305,15.0
3367,40.792255299999994,-73.95249933,16.0
3368,40.672815500000006,-73.98352355,21.0
3369,40.7724607,-73.9468208,18.0
337,40.703799200000006,-74.00838676,11.0
3370,40.7727966,-73.95577801,17.0
3372,40.7689738,-73.95482273,33.0
3373,40.675070500000004,-73.98775226,6.0
3374,40.799484,-73.955613,26.0
3375,40.7699426,-73.96060712,10.0
3376,40.7647185194434,-73.96222069859509,16.0
3377,40.6786115,-73.99037292,13.0
3378,40.773763,-73.96222088,19.0
3379,40.790305100000005,-73.94755757,12.0
3381,40.6777287,-73.99364123,10.0
3382,40.680611,-73.99475825,13.0
3383,40.804213,-73.96699104,12.0
3384,40.678724200000005,-73.99599099,10.0
3386,40.6809591,-73.99905709,16.0
3387,40.79343370000001,-73.94945003,8.0
3388,40.6828003,-73.99990419,9.0
3389,40.6830456,-74.00348559,11.0
339,40.72580614,-73.97422494,16.0
3390,40.79329668,-73.9432083,9.0
